,Outlet Code,F_2022,M_2022,R_2022,F_2023,M_2023,R_2023,F_2024,M_2024,R_2024,F,M,R,F_Label,M_Label,R_Label
1160,75000667,22.0,26462.61,903.0,12.0,14937.81,537.0,7.0,4035.8099999999995,172.0,-10.0,-16664.4,-548.0,1,1,1
1161,75000701,22.0,21782.2,912.0,19.0,21925.11,532.0,7.0,8527.86,182.0,-13.5,-13325.794999999998,-540.0,1,1,1
1162,75000845,25.0,44724.3,912.0,6.0,16552.07,546.0,21.0,27963.66,165.0,5.5,-2674.5250000000015,-564.0,0,1,1
1163,75000847,15.0,29277.0,903.0,3.0,4309.74,455.0,7.0,42371.84,165.0,-2.0,25578.469999999998,-514.0,1,0,1
1164,75000848,40.0,53447.0,910.0,25.0,47626.68,546.0,20.0,38124.079999999994,154.0,-12.5,-12412.760000000002,-574.0,1,1,1
1165,75000849,39.0,71422.45,912.0,23.0,38828.56,546.0,22.0,10598.960000000001,158.0,-9.0,-44526.545,-571.0,1,1,1
1166,75000858,15.0,10673.7,912.0,12.0,4035.95,455.0,2.0,0.0,171.0,-11.5,-7354.825000000001,-512.5,1,1,1
1167,75000861,24.0,13444.0,912.0,11.0,8588.99,529.0,10.0,7841.25,182.0,-7.5,-3175.244999999999,-538.5,1,1,1
1168,75000936,10.0,7170.0,903.0,4.0,3645.27,454.0,3.0,4117.5,137.0,-4.0,-1290.1350000000002,-541.5,1,1,1
1169,75000963,16.0,5741.0,912.0,11.0,3649.55,523.0,4.0,994.24,132.0,-9.5,-3701.035,-585.5,1,1,1
1170,75001121,14.0,8086.6,906.0,8.0,3445.72,536.0,13.0,5363.69,154.0,2.0,-402.47000000000025,-567.0,0,1,1
1171,75001143,29.0,10417.82,911.0,23.0,6906.35,539.0,5.0,955.37,163.0,-21.0,-7706.714999999999,-562.0,1,1,1
1172,75001203,12.0,5642.46,891.0,7.0,1076.4,450.0,12.0,1368.9,123.0,2.5,-1990.5300000000002,-547.5,0,1,1
1173,75001214,19.0,34143.46,903.0,18.0,39195.9,538.0,14.0,8449.22,166.0,-4.5,-28220.46,-554.5,1,1,1
1174,75001215,28.0,67287.52,907.0,26.0,49895.5,546.0,14.0,16785.22,152.0,-13.0,-41806.29,-574.5,1,1,1
1175,75001276,16.0,8230.0,889.0,16.0,6348.0,535.0,3.0,147.4,158.0,-13.0,-7141.6,-554.0,1,1,1
1176,75001308,35.0,7402.0,910.0,33.0,8281.04,544.0,16.0,1220.74,158.0,-18.0,-6620.780000000001,-569.0,1,1,1
1177,75001333,28.0,6900.2,903.0,17.0,6483.62,517.0,7.0,1163.74,157.0,-15.5,-5528.17,-553.0,1,1,1
1178,75001430,11.0,14384.0,909.0,8.0,18792.15,482.0,21.0,10378.84,152.0,11.5,-6209.235000000001,-543.5,0,1,1
1179,75001564,17.0,20159.82,895.0,14.0,21465.989999999998,536.0,11.0,9564.08,166.0,-4.5,-11248.824999999999,-549.5,1,1,1
1180,75001621,9.0,11499.1,903.0,3.0,1073.37,509.0,1.0,1004.99,146.0,-5.0,-5281.245000000001,-560.0,1,1,1
1181,75001656,18.0,5475.0,907.0,12.0,4957.37,530.0,8.0,2154.87,151.0,-7.0,-3061.3149999999996,-567.5,1,1,1
1182,75001706,12.0,3282.0,905.0,14.0,2070.0,528.0,7.0,624.05,157.0,-6.0,-2051.95,-559.5,1,1,1
1183,75001707,34.0,58254.13,910.0,22.0,53130.200000000004,544.0,7.0,21623.82,167.0,-21.0,-34068.345,-560.0,1,1,1
1184,75001755,8.0,2767.6,874.0,10.0,4721.67,534.0,2.0,1354.4699999999998,129.0,-7.0,-2390.1650000000004,-575.0,1,1,1
1185,75002055,6.0,3469.5,887.0,6.0,2154.87,493.0,9.0,0.0,173.0,3.0,-2812.185,-517.0,0,1,1
1186,75002127,4.0,8501.0,867.0,5.0,2462.75,522.0,2.0,806.75,130.0,-2.5,-4675.125,-564.5,1,1,1
1187,75002215,48.0,7764.33,903.0,46.0,5371.38,542.0,17.0,3063.1,174.0,-30.0,-3504.7549999999997,-548.5,1,1,1
1188,75002226,10.0,3420.5,854.0,5.0,1258.97,509.0,7.0,2636.14,165.0,-0.5,296.40499999999975,-516.5,1,0,1
1189,75002243,23.0,6416.42,912.0,8.0,1921.38,542.0,7.0,950.0699999999999,169.0,-8.5,-3218.83,-558.0,1,1,1
1190,75002248,44.0,25089.1,911.0,29.0,15153.43,547.0,11.0,4346.93,179.0,-25.5,-15774.335,-550.0,1,1,1
1191,75002253,32.0,61007.87,912.0,30.0,46024.09,532.0,25.0,16243.670000000002,167.0,-6.0,-37272.31,-555.0,1,1,1
1192,75002279,10.0,18133.82,885.0,5.0,9174.24,462.0,14.0,5493.46,164.0,6.5,-8160.569999999999,-509.5,0,1,1
1193,75002344,33.0,8767.5,906.0,24.0,5769.43,539.0,10.0,2349.12,149.0,-18.5,-4919.345,-573.5,1,1,1
1194,75002399,68.0,28911.36,912.0,68.0,58582.21,544.0,49.0,13854.48,173.0,-19.0,-29892.305000000004,-555.0,1,1,1
1195,75002432,27.0,5621.14,903.0,18.0,2221.12,527.0,8.0,1248.35,171.0,-14.5,-2672.78,-544.0,1,1,1
1196,75002516,17.0,4886.5,892.0,16.0,3792.99,539.0,11.0,3761.56,144.0,-5.5,-578.185,-571.5,1,1,1
1197,75002542,4.0,8277.5,903.0,12.0,9664.71,530.0,4.0,670.0,181.0,-4.0,-8301.105,-535.5,1,1,1
1198,75002549,22.0,19487.13,905.0,13.0,14092.06,544.0,2.0,1857.62,96.0,-15.5,-14931.975000000002,-628.5,1,1,1
1199,75002553,41.0,5508.1,909.0,31.0,3535.98,544.0,6.0,490.18,156.0,-30.0,-4031.86,-570.5,1,1,1
1200,75002559,13.0,21254.6,894.0,15.0,20469.46,538.0,5.0,5883.48,95.0,-9.0,-14978.55,-621.0,1,1,1
1201,75002588,38.0,17644.1,909.0,21.0,7251.34,542.0,4.0,1369.38,145.0,-25.5,-11078.34,-580.5,1,1,1
1202,75002589,14.0,13951.0,894.0,25.0,16968.24,545.0,23.0,8300.34,181.0,3.5,-7159.280000000001,-538.5,0,1,1
1203,75002592,18.0,36557.71,900.0,27.0,54972.12,529.0,32.0,29932.899999999998,179.0,9.5,-15832.015000000003,-535.5,0,1,1
1204,75002663,6.0,8584.0,891.0,5.0,6846.87,471.0,14.0,2738.37,166.0,8.5,-4977.065,-515.0,0,1,1
1205,75002947,11.0,17238.0,872.0,8.0,15521.55,490.0,15.0,7984.4,173.0,5.5,-8395.375,-508.0,0,1,1
1206,75003043,25.0,37347.0,910.0,18.0,16127.37,543.0,8.0,5965.74,170.0,-13.5,-20771.445,-556.5,1,1,1
1207,75003136,16.0,4656.82,907.0,17.0,17255.21,514.0,3.0,3980.6099999999997,103.0,-13.5,-6975.405,-607.5,1,1,1
1208,75003224,19.0,25167.0,899.0,15.0,11046.35,545.0,7.0,3943.34,165.0,-10.0,-14163.335,-557.0,1,1,1
1209,75003318,15.0,60462.0,911.0,10.0,22577.73,536.0,13.0,14202.96,154.0,0.5,-27316.905,-569.5,0,1,1
1210,75003346,21.0,12560.56,908.0,14.0,7074.16,537.0,7.0,1909.6399999999999,152.0,-10.5,-7907.720000000001,-570.5,1,1,1
1211,75003390,15.0,10237.32,907.0,10.0,4140.0,530.0,7.0,2972.24,147.0,-5.5,-4216.42,-571.5,1,1,1
1212,75003425,12.0,6413.5,912.0,6.0,4052.92,543.0,1.0,1122.75,65.0,-8.0,-4110.46,-662.5,1,1,1
1213,75003454,5.0,1121.6,910.0,7.0,924.29,521.0,3.0,308.28999999999996,128.0,-3.0,-714.655,-587.5,1,1,1
1214,75003460,10.0,12315.0,876.0,5.0,4418.07,521.0,1.0,2739.3,124.0,-6.5,-5627.235,-574.5,1,1,1
1215,75003464,17.0,9853.5,912.0,18.0,9224.75,546.0,9.0,2342.3,165.0,-8.5,-7196.825,-564.0,1,1,1
1216,75003683,23.0,29677.68,911.0,20.0,27193.44,540.0,22.0,3737.1,164.0,0.5,-24698.46,-561.5,0,1,1
1217,75003717,26.0,10104.4,912.0,18.0,5233.37,542.0,4.0,1321.58,148.0,-18.0,-6347.305,-579.0,1,1,1
1218,75003758,11.0,7387.0,854.0,9.0,5089.0599999999995,522.0,3.0,698.55,170.0,-7.0,-5539.48,-518.0,1,1,1
1219,75003959,9.0,11216.0,906.0,7.0,5801.87,512.0,5.0,3718.4300000000003,168.0,-3.0,-4790.504999999999,-541.0,1,1,1
1220,75004134,5.0,441.6,688.0,5.0,955.37,517.0,2.0,55.2,111.0,-3.0,-643.285,-491.5,1,1,1
1221,76000043,18.0,51915.82,907.0,14.0,46343.94,545.0,12.0,2664.0,167.0,-4.0,-46465.880000000005,-559.0,1,1,1
1222,76000070,16.0,4195.12,910.0,14.0,3299.7200000000003,528.0,8.0,1702.5900000000001,165.0,-7.0,-2044.83,-554.0,1,1,1
1223,76000072,17.0,8319.79,901.0,12.0,2567.66,543.0,2.0,463.06,100.0,-12.5,-4980.665,-622.0,1,1,1
1224,76000077,7.0,1829.2,891.0,7.0,1424.57,446.0,5.0,1780.4699999999998,139.0,-2.0,153.5849999999998,-529.5,1,0,1
1225,76000082,19.0,5930.32,909.0,8.0,3460.87,507.0,4.0,1696.71,173.0,-9.5,-2998.8849999999993,-535.0,1,1,1
1226,76000098,11.0,2796.7,902.0,7.0,1207.57,410.0,1.0,27.6,138.0,-8.0,-1974.5349999999999,-518.0,1,1,1
1227,76000105,28.0,15240.52,899.0,8.0,4782.74,502.0,3.0,581.6,119.0,-15.0,-9430.03,-581.5,1,1,1
1228,76000131,13.0,10317.6,909.0,5.0,4685.46,544.0,11.0,3752.37,167.0,2.0,-3749.1600000000008,-559.5,0,1,1
1229,76000136,17.0,4539.0,880.0,24.0,6213.05,545.0,7.0,2452.12,118.0,-13.5,-2923.9049999999997,-594.5,1,1,1
1230,76000270,15.0,4697.7,904.0,11.0,3566.75,544.0,3.0,2000.9299999999998,131.0,-10.0,-2131.2950000000005,-593.0,1,1,1
1231,76000280,23.0,7848.22,901.0,16.0,51144.91,545.0,10.0,25950.460000000003,167.0,-9.5,-3546.1049999999996,-556.0,1,1,1
1232,76000285,23.0,44103.18,903.0,14.0,6340.41,504.0,4.0,2439.87,181.0,-14.5,-22781.925,-522.5,1,1,1
1233,76000292,25.0,19523.49,912.0,7.0,9990.369999999999,544.0,9.0,4790.46,153.0,-7.0,-9966.470000000001,-575.0,1,1,1
1234,76000350,22.0,55590.19,895.0,30.0,52864.53,538.0,20.0,21450.14,180.0,-6.0,-32777.22,-536.5,1,1,1
1235,76000390,24.0,23588.760000000002,900.0,10.0,12660.39,374.0,7.0,11889.81,111.0,-10.0,-6234.765000000001,-526.0,1,1,1
1236,76000445,27.0,24501.77,912.0,15.0,20952.91,539.0,11.0,3278.87,164.0,-10.0,-19448.47,-561.5,1,1,1
1237,76000461,9.0,6744.6,907.0,9.0,15346.359999999999,543.0,2.0,1326.87,138.0,-7.0,-9718.61,-587.0,1,1,1
1238,76000484,13.0,5963.05,906.0,11.0,1974.73,493.0,2.0,786.74,117.0,-10.0,-3182.1500000000005,-582.5,1,1,1
1239,76000487,10.0,7583.82,870.0,3.0,1630.4699999999998,504.0,1.0,796.12,96.0,-5.5,-3811.0249999999996,-591.0,1,1,1
1240,76000496,14.0,8522.05,901.0,11.0,8333.470000000001,474.0,3.0,1326.87,101.0,-9.5,-7100.89,-586.5,1,1,1
1241,76000615,15.0,7640.4,910.0,12.0,4804.47,542.0,2.0,1602.87,133.0,-11.5,-4619.565,-593.0,1,1,1
1242,76000616,10.0,3309.73,909.0,11.0,1458.16,471.0,3.0,398.07,96.0,-7.5,-1985.8750000000002,-594.0,1,1,1
1243,76000639,7.0,3585.6,887.0,4.0,2468.62,447.0,1.0,265.37,65.0,-4.5,-2761.74,-602.0,1,1,1
1244,76000643,11.0,7093.82,912.0,2.0,1996.87,202.0,5.0,1326.87,161.0,-1.5,-3218.4749999999995,-396.0,1,1,1
1245,76000666,12.0,3670.82,837.0,16.0,27684.030000000002,531.0,22.0,46175.409999999996,170.0,8.0,30497.984999999993,-514.0,0,0,1
1246,76000667,16.0,6939.79,837.0,10.0,2601.26,529.0,7.0,796.1199999999999,115.0,-6.0,-3974.4049999999997,-568.0,1,1,1
1247,76000713,18.0,14560.8,912.0,27.0,10963.31,545.0,20.0,7171.18,168.0,-2.5,-5590.875,-560.5,1,1,1
1248,76001187,49.0,21803.0,912.0,11.0,9938.52,531.0,14.0,5011.37,146.0,-16.0,-10859.39,-575.5,1,1,1
1249,76001298,68.0,166599.96,912.0,65.0,138030.86000000002,546.0,41.0,29414.6,173.0,-25.5,-122900.81,-556.0,1,1,1
1250,76001412,8.0,9500.23,899.0,8.0,11404.2,508.0,6.0,887.0,164.0,-2.0,-9565.215,-539.5,1,1,1
1251,76001418,60.0,85614.38,912.0,45.0,60503.240000000005,543.0,39.0,27942.76,171.0,-13.5,-45116.05,-556.5,1,1,1
1252,76001426,8.0,22075.0,912.0,9.0,17724.059999999998,519.0,8.0,11299.04,118.0,-0.5,-8600.489999999998,-597.5,1,1,1
1253,76001461,14.0,18956.95,847.0,10.0,12869.95,538.0,34.0,6993.820000000001,168.0,22.0,-8919.630000000001,-524.5,0,1,1
1254,76001501,10.0,5492.5,853.0,5.0,4585.4,497.0,4.0,2541.1,153.0,-3.5,-2497.85,-522.0,1,1,1
1255,76001567,26.0,41805.64,891.0,10.0,16474.26,541.0,15.0,4676.0,164.0,-3.0,-24463.949999999997,-552.0,1,1,1
1256,76001568,10.0,12667.960000000001,853.0,3.0,5749.3,532.0,10.0,4521.62,125.0,3.5,-4687.010000000001,-567.5,0,1,1
1257,76001570,17.0,17142.6,906.0,16.0,19466.55,538.0,19.0,5232.33,166.0,2.5,-13072.244999999997,-556.0,0,1,1
1258,76001571,4.0,4457.56,753.0,14.0,22407.66,516.0,12.0,9427.429999999998,158.0,3.0,-4005.180000000002,-476.5,0,1,1
1259,76001637,21.0,20858.21,901.0,14.0,16195.44,543.0,6.0,1038.17,168.0,-11.5,-17488.655,-554.0,1,1,1
1260,76001638,8.0,9369.2,912.0,6.0,6436.67,397.0,5.0,2311.02,145.0,-2.0,-5591.915000000001,-509.5,1,1,1
1261,76001639,4.0,4336.0,893.0,4.0,4389.6900000000005,528.0,3.0,1061.5,86.0,-1.0,-3301.3450000000003,-624.5,1,1,1
1262,76001651,4.0,2238.2,868.0,5.0,3917.3199999999997,465.0,3.0,823.72,123.0,-1.5,-2254.04,-543.5,1,1,1
1263,76001674,20.0,14245.53,909.0,21.0,18800.05,545.0,29.0,8880.61,180.0,8.5,-7642.18,-547.0,0,1,1
1264,76001675,8.0,6441.59,892.0,5.0,4875.83,532.0,3.0,27.599999999999994,123.0,-3.5,-5631.11,-589.0,1,1,1
1265,76001676,9.0,6187.24,893.0,3.0,3673.94,545.0,2.0,1354.4699999999998,123.0,-4.0,-3576.1200000000003,-596.0,1,1,1
1266,76001679,24.0,32864.32,907.0,10.0,19662.43,534.0,13.0,5277.86,166.0,-4.0,-20985.515,-554.5,1,1,1
1267,76001759,7.0,9204.55,840.0,19.0,23950.8,544.0,2.0,1661.87,151.0,-11.0,-14915.805,-541.0,1,1,1
1268,76001765,8.0,10995.2,887.0,4.0,4920.389999999999,465.0,8.0,5483.08,168.0,2.0,-2474.715,-508.0,0,1,1
1269,76001767,15.0,50311.6,889.0,13.0,37974.84,518.0,16.0,18073.23,153.0,2.0,-26069.99,-550.5,0,1,1
1270,76001949,17.0,14140.0,900.0,7.0,3879.32,529.0,6.0,341.2,172.0,-6.0,-8668.46,-542.5,1,1,1
1271,76001951,9.0,1209.9,900.0,8.0,828.0,538.0,12.0,1717.0700000000002,166.0,3.5,698.1200000000001,-553.0,0,0,1
1272,76002005,8.0,11185.8,868.0,11.0,16535.579999999998,521.0,7.0,3169.97,139.0,-2.5,-10690.72,-555.5,1,1,1
1273,76002024,22.0,14064.92,906.0,14.0,3665.49,520.0,2.0,1547.6699999999998,127.0,-16.0,-7317.535,-586.0,1,1,1
1274,76002040,7.0,7608.02,879.0,12.0,8831.29,546.0,12.0,1104.0,173.0,2.5,-7115.655000000001,-539.5,0,1,1
1275,76002066,29.0,40756.19,902.0,29.0,61664.01,537.0,16.0,12695.470000000001,167.0,-13.0,-38514.630000000005,-552.5,1,1,1
1276,76002087,16.0,12227.23,902.0,4.0,1868.02,520.0,2.0,55.2,162.0,-8.0,-6992.425,-549.0,1,1,1
1277,76002092,11.0,2717.53,912.0,8.0,1486.12,521.0,4.0,517.77,127.0,-5.5,-1584.0549999999998,-589.5,1,1,1
1278,76002094,16.0,2672.2,887.0,16.0,3837.43,482.0,4.0,1201.55,165.0,-12.0,-2053.2649999999994,-519.5,1,1,1
1279,76002099,8.0,1131.6,742.0,4.0,861.95,287.0,2.0,55.2,145.0,-4.0,-941.5749999999999,-369.5,1,1,1
1280,76002113,31.0,40173.01,912.0,42.0,46439.85,547.0,13.0,9763.81,166.0,-23.5,-33542.62,-563.5,1,1,1
1281,76002124,27.0,38696.18,912.0,42.0,51621.83,539.0,35.0,21659.26,181.0,0.5,-23499.745000000006,-544.5,0,1,1
1282,76002143,16.0,8422.04,912.0,16.0,13902.48,545.0,8.0,1878.87,161.0,-8.0,-9283.39,-567.5,1,1,1
1283,76002144,39.0,19519.47,902.0,34.0,22118.67,539.0,20.0,6461.4400000000005,169.0,-16.5,-14357.63,-551.5,1,1,1
1284,76002159,6.0,870.7,882.0,2.0,193.2,404.0,2.0,165.6,140.0,-2.0,-366.35,-503.0,1,1,1
1285,76002165,37.0,60206.44,912.0,25.0,18253.32,522.0,10.0,8232.59,159.0,-21.0,-30997.290000000005,-558.0,1,1,1
1286,76002209,36.0,19283.91,907.0,21.0,18477.52,544.0,16.0,9260.13,173.0,-12.5,-9620.585000000001,-552.5,1,1,1
1287,76002211,13.0,2424.8,901.0,8.0,2440.46,546.0,5.0,1715.2699999999998,163.0,-5.5,-717.3600000000004,-560.5,1,1,1
1288,76002213,20.0,13381.5,907.0,18.0,9955.01,540.0,7.0,4731.67,124.0,-12.0,-6936.585000000001,-599.5,1,1,1
1289,76002217,33.0,25808.73,852.0,19.0,18545.9,544.0,17.0,8334.300000000001,179.0,-9.0,-13843.015000000001,-519.0,1,1,1
1290,76002242,24.0,13989.7,909.0,17.0,16385.22,543.0,16.0,5107.63,173.0,-4.5,-10079.830000000002,-553.0,1,1,1
1291,76002255,29.0,29926.9,912.0,69.0,68026.43000000001,525.0,42.0,6973.59,166.0,-7.0,-42003.07500000001,-552.5,1,1,1
1292,76002258,34.0,37252.57,905.0,39.0,54934.68,524.0,27.0,9351.58,166.0,-9.5,-36742.045,-548.5,1,1,1
1293,76002263,24.0,60633.08,912.0,23.0,24687.239999999998,545.0,24.0,7328.72,166.0,0.5,-35331.44,-562.5,0,1,1
1294,76002278,7.0,1101.5,866.0,7.0,1786.81,448.0,3.0,934.12,150.0,-4.0,-510.03499999999997,-507.0,1,1,1
1295,76002287,16.0,7555.139999999999,908.0,5.0,5017.5599999999995,531.0,5.0,1131.12,124.0,-5.5,-5155.23,-595.5,1,1,1
1296,76002291,18.0,5378.82,902.0,8.0,4471.9400000000005,494.0,4.0,1602.8600000000001,132.0,-9.0,-3322.52,-566.0,1,1,1
1297,76002314,6.0,6443.24,844.0,6.0,5701.400000000001,538.0,13.0,611.0,151.0,7.0,-5461.32,-540.0,0,1,1
1298,76002328,9.0,25947.6,903.0,8.0,10895.08,492.0,18.0,8015.74,180.0,9.5,-10405.6,-517.5,0,1,1
1299,76002345,14.0,15074.79,902.0,9.0,9346.49,458.0,21.0,402.0000000000001,172.0,9.5,-11808.64,-508.0,0,1,1
1300,76002349,16.0,21922.41,906.0,19.0,18929.66,528.0,12.0,5121.429999999999,170.0,-5.5,-15304.605,-547.0,1,1,1
1301,76002359,16.0,7038.02,902.0,13.0,7682.99,538.0,10.0,1966.87,179.0,-4.5,-5393.635,-541.0,1,1,1
1302,76002378,4.0,3525.5,875.0,6.0,3439.56,405.0,2.0,552.0,145.0,-3.0,-2930.5299999999997,-495.0,1,1,1
1303,76002402,7.0,4358.4,881.0,4.0,4933.6900000000005,545.0,5.0,1641.1,165.0,-0.5,-3004.945,-548.0,1,1,1
1304,76002438,58.0,90255.07,912.0,43.0,52505.87,545.0,29.0,5244.96,168.0,-21.5,-66135.51,-560.5,1,1,1
1305,76002439,21.0,39909.28,906.0,18.0,27283.3,507.0,19.0,9315.25,166.0,-0.5,-24281.04,-540.5,1,1,1
1306,76002448,5.0,5792.9,791.0,4.0,5441.34,278.0,3.0,3273.3399999999997,123.0,-1.5,-2343.78,-411.5,1,1,1
1307,76002449,3.0,217.3,859.0,1.0,82.8,275.0,2.0,425.66,123.0,0.0,275.61,-444.0,0,0,1
1308,76002450,14.0,8501.1,894.0,10.0,10388.64,489.0,23.0,2428.8,171.0,11.0,-7016.069999999999,-520.5,0,1,1
1309,76002455,17.0,31027.559999999998,889.0,10.0,11331.92,521.0,50.0,19222.81,171.0,36.5,-1956.9299999999967,-534.0,0,1,1
1310,76002464,10.0,2515.7,885.0,15.0,8840.45,532.0,7.0,116.40000000000002,163.0,-5.5,-5561.675000000001,-545.5,1,1,1
1311,76002465,9.0,14234.64,906.0,8.0,8951.56,513.0,24.0,2450.4,174.0,15.5,-9142.699999999999,-535.5,0,1,1
1312,76002468,5.0,5231.6,858.0,6.0,6129.2699999999995,440.0,9.0,6137.98,181.0,3.5,457.5450000000001,-468.0,0,0,1
1313,76002469,8.0,9808.96,878.0,6.0,6157.610000000001,522.0,14.0,2170.67,166.0,7.0,-5812.615,-534.0,0,1,1
1314,76002476,7.0,5852.0,908.0,5.0,5658.0,481.0,4.0,3988.35,146.0,-2.0,-1766.65,-548.5,1,1,1
1315,76002481,5.0,2999.02,908.0,6.0,6379.12,471.0,4.0,1262.0,163.0,-1.5,-3427.0699999999997,-526.5,1,1,1
1316,76002520,2.0,165.6,777.0,1.0,27.6,538.0,2.0,55.2,129.0,0.5,-41.39999999999999,-528.5,0,1,1
1317,76002524,17.0,6968.88,912.0,8.0,7197.889999999999,488.0,5.0,3205.74,173.0,-7.5,-3877.6450000000004,-527.0,1,1,1
1318,76002680,22.0,10393.0,912.0,9.0,3451.24,484.0,7.0,4348.92,98.0,-8.5,-2573.2,-600.0,1,1,1
1319,76002710,14.0,26646.92,888.0,29.0,23257.86,542.0,35.0,5608.2300000000005,182.0,13.5,-19344.16,-533.0,0,1,1
1320,76002748,10.0,2673.7,892.0,6.0,2126.21,511.0,2.0,414.0,157.0,-6.0,-1985.955,-544.5,1,1,1
1321,76002844,11.0,2829.3,886.0,6.0,2819.3399999999997,518.0,2.0,552.0,150.0,-6.5,-2272.3199999999997,-552.0,1,1,1
1322,76002848,40.0,87779.87,910.0,22.0,26728.27,546.0,24.0,6408.14,167.0,-7.0,-50845.93,-561.0,1,1,1
1323,76002849,17.0,35839.8,902.0,14.0,19333.6,520.0,23.0,1908.69,182.0,7.5,-25678.010000000002,-529.0,0,1,1
1324,76002884,37.0,7559.1,912.0,27.0,7932.56,547.0,9.0,2430.24,178.0,-23.0,-5315.59,-551.5,1,1,1
1325,76002892,16.0,6069.1,909.0,11.0,2947.89,541.0,3.0,679.37,169.0,-10.5,-3829.125,-556.0,1,1,1
1326,76002895,30.0,18626.58,912.0,24.0,14128.4,546.0,8.0,4024.74,171.0,-19.0,-12352.750000000002,-558.0,1,1,1
1327,76002973,23.0,11564.11,909.0,26.0,23234.21,499.0,3.0,1696.3,124.0,-21.5,-15702.86,-580.0,1,1,1
1328,76002995,27.0,8156.7,910.0,17.0,8033.86,546.0,3.0,1547.6699999999998,140.0,-19.0,-6547.61,-588.0,1,1,1
1329,76003048,7.0,2469.0,850.0,1.0,530.75,185.0,2.0,0.0,165.0,-2.0,-1499.875,-352.5,1,1,1
1330,76003124,9.0,2998.5,887.0,12.0,3312.0,527.0,5.0,934.12,165.0,-5.5,-2221.13,-542.0,1,1,1
1331,76003169,6.0,988.6,875.0,1.0,138.0,356.0,2.0,663.4300000000001,97.0,-1.5,100.13000000000011,-518.5,1,0,1
1332,76003188,41.0,28481.27,840.0,14.0,13191.529999999999,532.0,7.0,2003.7,170.0,-20.5,-18832.7,-516.0,1,1,1
1333,76003224,14.0,3226.8,909.0,10.0,1203.78,535.0,3.0,558.34,123.0,-9.0,-1656.9499999999998,-599.0,1,1,1
1334,76003225,9.0,3560.5,894.0,2.0,828.0,276.0,2.0,0.0,168.0,-3.5,-2194.25,-417.0,1,1,1
1335,76003229,16.0,25001.7,910.0,6.0,12795.5,377.0,32.0,5639.389999999999,171.0,21.0,-13259.21,-472.5,0,1,1
1336,76003292,11.0,12917.1,901.0,6.0,8418.0,543.0,4.0,5549.69,149.0,-4.5,-5117.86,-573.0,1,1,1
1337,76003330,15.0,3560.5,900.0,11.0,4267.37,529.0,5.0,982.54,132.0,-8.0,-2931.395,-582.5,1,1,1
1338,76003333,5.0,3834.0,908.0,5.0,3933.96,496.0,5.0,796.12,102.0,0.0,-3087.86,-600.0,0,1,1
1339,76003409,6.0,2471.5,877.0,8.0,2203.7200000000003,472.0,1.0,138.0,164.0,-6.0,-2199.61,-510.5,1,1,1
1340,76003432,8.0,4659.5,897.0,4.0,1645.37,462.0,3.0,582.0,179.0,-3.0,-2570.435,-500.5,1,1,1
1341,76003433,20.0,11096.7,898.0,12.0,6846.0599999999995,547.0,2.0,458.57,127.0,-14.0,-8512.810000000001,-595.5,1,1,1
1342,76003438,13.0,4580.6,901.0,15.0,5354.05,544.0,1.0,276.0,145.0,-13.0,-4691.325000000001,-577.5,1,1,1
1343,76003440,9.0,1352.4,760.0,11.0,1645.37,546.0,2.0,1494.37,127.0,-8.0,-4.5150000000001,-526.0,1,1,1
1344,76003472,36.0,29071.08,912.0,49.0,68299.53,546.0,29.0,11665.189999999999,173.0,-13.5,-37020.115000000005,-556.0,1,1,1
1345,76003510,14.0,6537.12,906.0,11.0,6093.65,489.0,4.0,1613.5,94.0,-8.5,-4701.885,-603.5,1,1,1
1346,76003542,15.0,36106.0,886.0,6.0,17301.48,280.0,3.0,8267.48,83.0,-7.5,-18436.26,-500.0,1,1,1
1347,76003577,19.0,5120.2,912.0,8.0,2539.2,534.0,10.0,514.5000000000001,178.0,-3.5,-3315.2,-545.0,1,1,1
1348,76003613,9.0,10995.2,886.0,3.0,9431.68,510.0,9.0,7906.49,166.0,3.0,-2306.9500000000007,-532.0,0,1,1
1349,76003615,12.0,4483.9,892.0,3.0,1199.5,504.0,8.0,1326.86,159.0,0.5,-1514.84,-539.0,0,1,1
1350,76003617,6.0,5881.6,872.0,5.0,3776.9199999999996,521.0,4.0,1104.0,168.0,-1.5,-3725.26,-528.5,1,1,1
1351,76003667,19.0,7935.0,784.0,16.0,8738.38,488.0,10.0,3834.48,136.0,-7.5,-4502.209999999999,-500.0,1,1,1
1352,76003674,17.0,12066.73,907.0,7.0,3316.14,541.0,9.0,3980.6099999999997,97.0,-3.0,-3710.825,-627.0,1,1,1
1353,76003690,15.0,4410.6,909.0,7.0,3054.8199999999997,503.0,7.0,954.0,170.0,-4.0,-2778.71,-536.0,1,1,1
1354,76003691,12.0,5866.5,893.0,14.0,2985.27,542.0,8.0,160.29,172.0,-5.0,-4265.595,-545.5,1,1,1
1355,76003694,17.0,2874.52,909.0,9.0,3802.09,534.0,5.0,82.80000000000001,135.0,-8.0,-3255.505,-586.5,1,1,1
1356,76003751,11.0,5176.7,912.0,15.0,6301.91,522.0,4.0,2430.87,157.0,-9.0,-3308.4350000000004,-560.0,1,1,1
1357,76003761,32.0,10942.7,912.0,25.0,5141.8,543.0,8.0,1475.49,157.0,-20.5,-6566.76,-570.5,1,1,1
